Date,Close,High,Low,Open,Volume
1995-03-21,4072.610107421875,4109.27001953125,4061.889892578125,4083.699951171875,31480000
1995-03-22,4082.989990234375,4082.989990234375,4060.510009765625,4072.60009765625,28500000
1995-03-23,4087.830078125,4094.75,4068.1201171875,4083.0,27750000
1995-03-24,4138.669921875,4139.35986328125,4087.139892578125,4087.800048828125,30780000
1995-03-27,4157.33984375,4157.33984375,4132.10009765625,4138.7001953125,24330000
1995-03-28,4151.81005859375,4156.64990234375,4137.6298828125,4156.64990234375,22290000
1995-03-29,4160.7998046875,4198.83984375,4139.7001953125,4151.7998046875,37490000
1995-03-30,4172.56005859375,4183.27978515625,4153.8798828125,4160.7998046875,33970000
1995-03-31,4157.68994140625,4172.2099609375,4111.68994140625,4172.2001953125,34440000
1995-04-03,4168.41015625,4172.56005859375,4155.9599609375,4157.7001953125,25610000
1995-04-04,4201.60986328125,4201.60986328125,4168.41015625,4168.41015625,30290000
1995-04-05,4200.56982421875,4210.60009765625,4188.1201171875,4201.60009765625,26740000
1995-04-06,4205.41015625,4224.08984375,4197.9599609375,4200.60009765625,25780000
1995-04-07,4192.6201171875,4211.2900390625,4169.4501953125,4205.39990234375,28940000
1995-04-10,4198.14990234375,4203.68994140625,4180.85986328125,4192.60009765625,22090000
1995-04-11,4187.080078125,4216.830078125,4182.93017578125,4198.2001953125,22740000
1995-04-12,4197.81005859375,4201.9599609375,4182.240234375,4187.10009765625,24990000
1995-04-13,4208.18017578125,4221.31982421875,4195.72998046875,4197.7998046875,27620000
1995-04-17,4195.3798828125,4237.22998046875,4189.509765625,4208.2001953125,30900000
1995-04-18,4179.1298828125,4205.06982421875,4169.10009765625,4195.39990234375,27000000
1995-04-19,4207.490234375,4210.9501953125,4156.64990234375,4179.10009765625,32680000
1995-04-20,4230.66015625,4244.83984375,4203.68994140625,4207.5,35080000
1995-04-21,4270.08984375,4270.43017578125,4231.35009765625,4231.39990234375,40430000
1995-04-24,4303.97998046875,4310.89990234375,4255.91015625,4270.10009765625,33280000
1995-04-25,4300.169921875,4315.39013671875,4294.64013671875,4304.0,31810000
1995-04-26,4299.830078125,4307.77978515625,4283.22998046875,4300.2001953125,26790000
1995-04-27,4314.7001953125,4316.080078125,4289.10986328125,4299.7998046875,25210000
1995-04-28,4321.27001953125,4328.52978515625,4282.8798828125,4314.7001953125,29590000
1995-05-01,4316.080078125,4327.14990234375,4301.56005859375,4321.2998046875,27070000
1995-05-02,4328.8798828125,4331.64990234375,4306.39990234375,4316.10009765625,26010000
1995-05-03,4373.14990234375,4375.56982421875,4327.83984375,4328.89990234375,33900000
1995-05-04,4359.66015625,4410.5,4347.2099609375,4373.10009765625,40000000
1995-05-05,4343.39990234375,4371.759765625,4327.5,4359.7001953125,33640000
1995-05-08,4383.8701171875,4395.6298828125,4335.10009765625,4343.39990234375,25670000
1995-05-09,4390.77978515625,4403.93017578125,4374.8798828125,4383.89990234375,27790000
1995-05-10,4404.6201171875,4407.0400390625,4375.22021484375,4390.7998046875,39920000
1995-05-11,4411.18994140625,4420.8701171875,4390.43994140625,4404.60009765625,35260000
1995-05-12,4430.56005859375,4435.0498046875,4393.5498046875,4411.2001953125,36660000
1995-05-15,4437.47021484375,4446.1201171875,4417.759765625,4430.60009765625,35130000
1995-05-16,4435.0498046875,4443.35009765625,4429.52001953125,4437.5,31200000
1995-05-17,4422.60009765625,4436.08984375,4403.22998046875,4435.0,27070000
1995-05-18,4340.64013671875,4422.259765625,4340.64013671875,4422.259765625,32800000
1995-05-19,4341.330078125,4345.47998046875,4311.240234375,4340.60009765625,41940000
1995-05-22,4395.6298828125,4403.93017578125,4341.330078125,4341.330078125,24330000
1995-05-23,4436.43994140625,4436.77978515625,4393.2099609375,4395.60009765625,32210000
1995-05-24,4438.16015625,4458.56982421875,4404.6201171875,4436.39990234375,33710000
1995-05-25,4412.22998046875,4438.16015625,4388.7099609375,4438.16015625,28960000
1995-05-26,4369.0,4412.56982421875,4355.16015625,4412.2001953125,25460000
1995-05-30,4378.68017578125,4390.08984375,4352.39990234375,4377.0,21740000
1995-05-31,4465.14013671875,4465.14013671875,4367.60986328125,4378.7001953125,29470000
1995-06-01,4472.75,4478.6298828125,4437.47021484375,4465.10009765625,32350000
1995-06-02,4444.39013671875,4488.66015625,4430.56005859375,4472.7998046875,31720000
1995-06-05,4476.5498046875,4493.83984375,4439.5498046875,4444.39990234375,35950000
1995-06-06,4485.2001953125,4493.5,4470.330078125,4476.60009765625,32360000
1995-06-07,4462.02978515625,4484.509765625,4448.89013671875,4484.5,26960000
1995-06-08,4458.56982421875,4468.93994140625,4452.68994140625,4462.0,22540000
1995-06-09,4423.990234375,4458.22998046875,4406.68994140625,4458.2001953125,30320000
1995-06-12,4446.4599609375,4465.830078125,4423.990234375,4424.0,24860000
1995-06-13,4484.509765625,4491.77001953125,4447.16015625,4447.2001953125,25490000
1995-06-14,4491.080078125,4492.81005859375,4463.759765625,4484.5,33960000
1995-06-15,4496.27001953125,4510.4501953125,4482.08984375,4491.10009765625,24250000
1995-06-16,4510.7900390625,4517.02001953125,4496.60986328125,4496.60986328125,47480000
1995-06-19,4553.68017578125,4557.1298828125,4509.06005859375,4510.7998046875,23840000
1995-06-20,4550.56005859375,4554.3701171875,4535.0,4553.7001953125,29350000
1995-06-21,4547.10009765625,4559.2099609375,4541.919921875,4550.60009765625,30370000
1995-06-22,4589.64013671875,4589.64013671875,4547.7998046875,4547.7998046875,35090000
1995-06-23,4585.83984375,4589.64013671875,4572.0,4589.60009765625,24240000
1995-06-26,4551.25,4593.10009765625,4549.52978515625,4585.7998046875,23260000
1995-06-27,4542.60986328125,4574.080078125,4535.68994140625,4551.2998046875,28190000
1995-06-28,4556.7900390625,4574.080078125,4528.43017578125,4542.60009765625,31520000
1995-06-29,4550.56005859375,4577.8798828125,4521.85986328125,4556.7998046875,25420000
1995-06-30,4556.10009765625,4581.0,4544.33984375,4550.60009765625,22000000
1995-07-03,4585.14990234375,4585.14990234375,4551.25,4556.10009765625,11960000
1995-07-05,4615.22998046875,4630.10986328125,4583.759765625,4585.10009765625,34190000
1995-07-06,4664.0,4664.68994140625,4607.27978515625,4615.2001953125,33910000
1995-07-07,4702.72998046875,4704.81005859375,4653.6201171875,4664.0,44200000
1995-07-10,4702.39013671875,4728.31982421875,4692.7001953125,4702.7001953125,31430000
1995-07-11,4680.60009765625,4704.1201171875,4670.56982421875,4702.39990234375,27590000
1995-07-12,4727.2900390625,4733.85986328125,4671.259765625,4680.60009765625,33660000
1995-07-13,4727.47998046875,4735.580078125,4706.35009765625,4727.2998046875,31170000
1995-07-14,4708.81982421875,4726.080078125,4687.68994140625,4726.080078125,29260000
1995-07-17,4736.2900390625,4747.2099609375,4704.58984375,4708.7998046875,26820000
1995-07-18,4686.27978515625,4735.93994140625,4678.18017578125,4735.89990234375,40010000
1995-07-19,4628.8701171875,4688.0400390625,4552.08984375,4686.2998046875,49330000
1995-07-20,4641.5498046875,4650.35009765625,4607.740234375,4628.89990234375,36460000
1995-07-21,4641.5498046875,4651.06005859375,4611.60986328125,4641.60009765625,44760000
1995-07-24,4668.669921875,4679.22998046875,4640.490234375,4641.5,28140000
1995-07-25,4714.4501953125,4719.02978515625,4668.669921875,4668.7001953125,39210000
1995-07-26,4707.06005859375,4725.3701171875,4691.56005859375,4714.5,38480000
1995-07-27,4732.77001953125,4741.919921875,4707.41015625,4707.41015625,30670000
1995-07-28,4715.509765625,4738.0498046875,4705.2998046875,4732.7998046875,25080000
1995-07-31,4708.47021484375,4726.77978515625,4687.330078125,4715.5,29250000
1995-08-01,4700.3701171875,4709.52001953125,4666.91015625,4708.5,35540000
1995-08-02,4690.14990234375,4754.9599609375,4682.39990234375,4700.39990234375,37600000
1995-08-03,4701.419921875,4701.419921875,4649.2998046875,4690.10009765625,32210000
1995-08-04,4683.4599609375,4709.52001953125,4682.0498046875,4701.39990234375,20170000
1995-08-07,4693.31982421875,4702.830078125,4683.4599609375,4683.5,19590000
1995-08-08,4693.31982421875,4702.1298828125,4667.9599609375,4693.2998046875,22680000
1995-08-09,4671.490234375,4696.83984375,4666.5498046875,4693.2998046875,22270000
1995-08-10,4643.66015625,4683.81005859375,4633.10009765625,4671.5,25120000
1995-08-11,4618.2998046875,4647.89013671875,4597.169921875,4647.5,24260000
1995-08-14,4659.85986328125,4660.22021484375,4615.1298828125,4615.7998046875,23130000
1995-08-15,4640.83984375,4661.27001953125,4614.080078125,4652.5,30780000
1995-08-16,4639.080078125,4643.66015625,4627.4599609375,4634.2001953125,33760000
1995-08-17,4630.6298828125,4638.3798828125,4606.68017578125,4628.5,29770000
1995-08-18,4617.60009765625,4647.18017578125,4612.31982421875,4640.5,32160000
1995-08-21,4614.77978515625,4656.33984375,4614.080078125,4628.2001953125,34830000
1995-08-22,4620.419921875,4623.58984375,4595.759765625,4618.2998046875,29160000
1995-08-23,4584.85009765625,4624.2900390625,4584.490234375,4618.0,27230000
1995-08-24,4580.6201171875,4595.759765625,4573.22021484375,4592.2001953125,26540000
1995-08-25,4601.39990234375,4614.43017578125,4579.919921875,4584.89990234375,24520000
1995-08-28,4594.0,4620.77001953125,4580.27001953125,4611.60009765625,22570000
1995-08-29,4608.43994140625,4609.85009765625,4570.85009765625,4591.2001953125,25310000
1995-08-30,4604.60009765625,4621.47021484375,4601.0498046875,4615.5,23820000
1995-08-31,4610.56005859375,4615.83984375,4599.990234375,4605.2998046875,20010000
1995-09-01,4647.5400390625,4648.9501953125,4607.02978515625,4610.2001953125,21020000
1995-09-05,4670.080078125,4679.22998046875,4645.77978515625,4660.2001953125,26870000
1995-09-06,4683.81005859375,4694.3798828125,4669.72021484375,4675.7001953125,27870000
1995-09-07,4669.72021484375,4688.0400390625,4663.740234375,4685.2001953125,24360000
1995-09-08,4700.72021484375,4701.419921875,4664.43994140625,4683.10009765625,27070000
1995-09-11,4704.93994140625,4723.60986328125,4698.9599609375,4703.5,26090000
1995-09-12,4747.2099609375,4747.2099609375,4704.240234375,4718.7001953125,33210000
1995-09-13,4765.52001953125,4771.16015625,4732.77001953125,4741.2001953125,44140000
1995-09-14,4801.7998046875,4801.7998046875,4759.89013671875,4765.5,41530000
1995-09-15,4797.56982421875,4815.18017578125,4784.5400390625,4801.7998046875,53960000
1995-09-18,4780.41015625,4795.759765625,4755.83984375,4795.60009765625,32940000
1995-09-19,4767.0400390625,4781.1298828125,4730.5498046875,4780.7998046875,34570000
1995-09-20,4792.68994140625,4796.31005859375,4763.06982421875,4766.2998046875,52430000
1995-09-21,4767.39990234375,4794.14013671875,4742.83984375,4788.7001953125,38620000
1995-09-22,4764.14990234375,4773.18017578125,4728.39013671875,4767.7998046875,38200000
1995-09-25,4769.93017578125,4769.93017578125,4744.64013671875,4766.2998046875,34520000
1995-09-26,4765.60009765625,4798.10986328125,4755.1201171875,4770.2998046875,35490000
1995-09-27,4762.35009765625,4790.16015625,4692.97998046875,4763.10009765625,49210000
1995-09-28,4787.64013671875,4787.64013671875,4758.3701171875,4763.10009765625,36100000
1995-09-29,4789.080078125,4816.5400390625,4781.85986328125,4787.60009765625,28990000
1995-10-02,4761.259765625,4789.7998046875,4761.259765625,4789.7998046875,29050000
1995-10-03,4749.7001953125,4767.39990234375,4716.10009765625,4763.10009765625,32970000
1995-10-04,4740.669921875,4749.7001953125,4726.93994140625,4749.2998046875,33080000
1995-10-05,4762.7099609375,4762.7099609375,4735.25,4740.0,32630000
1995-10-06,4769.2099609375,4783.66015625,4749.7001953125,4762.39990234375,25080000
1995-10-09,4726.22021484375,4768.1298828125,4711.77001953125,4767.0,26780000
1995-10-10,4720.7998046875,4726.580078125,4659.740234375,4721.5,40920000
1995-10-11,4735.25,4738.85986328125,4711.41015625,4719.0,31000000
1995-10-12,4764.8798828125,4764.8798828125,4735.25,4737.7998046875,30770000
1995-10-13,4793.77978515625,4816.89990234375,4765.60009765625,4765.60009765625,31430000
1995-10-16,4784.3798828125,4796.669921875,4722.81982421875,4794.10009765625,23080000
1995-10-17,4795.9501953125,4798.10986328125,4771.3798828125,4784.7998046875,33480000
1995-10-18,4777.52001953125,4810.759765625,4771.02001953125,4794.5,33800000
1995-10-19,4802.4501953125,4802.4501953125,4770.2900390625,4779.0,32060000
1995-10-20,4794.85986328125,4815.81982421875,4786.91015625,4802.5,34640000
1995-10-23,4755.47998046875,4795.22021484375,4746.81005859375,4795.2001953125,28010000
1995-10-24,4783.66015625,4788.72021484375,4755.83984375,4758.0,28050000
1995-10-25,4753.68017578125,4800.27978515625,4733.81005859375,4784.39990234375,38380000
1995-10-26,4703.81982421875,4755.47998046875,4667.68994140625,4754.39990234375,36360000
1995-10-27,4741.75,4742.47998046875,4676.0,4703.7998046875,30510000
1995-10-30,4756.56982421875,4765.60009765625,4742.83984375,4742.83984375,24460000
1995-10-31,4755.47998046875,4801.0,4755.47998046875,4756.89990234375,29030000
1995-11-01,4766.68017578125,4770.2900390625,4744.64013671875,4753.7001953125,26950000
1995-11-02,4808.58984375,4808.58984375,4766.31982421875,4767.0,29070000
1995-11-03,4825.56982421875,4825.93017578125,4802.81005859375,4805.7001953125,25330000
1995-11-06,4814.009765625,4832.43017578125,4810.02978515625,4825.60009765625,25060000
1995-11-07,4797.02978515625,4888.7099609375,4788.72021484375,4814.7001953125,24900000
1995-11-08,4852.669921875,4852.669921875,4794.85986328125,4795.89990234375,28100000
1995-11-09,4864.22998046875,4876.8701171875,4840.740234375,4851.2001953125,29320000
1995-11-10,4870.3701171875,4873.6201171875,4840.02001953125,4864.2001953125,21020000
1995-11-13,4872.89990234375,4886.6298828125,4847.60986328125,4867.7998046875,25470000
1995-11-14,4871.81005859375,4890.240234375,4861.33984375,4870.39990234375,34310000
1995-11-15,4922.75,4922.75,4860.60986328125,4867.5,36800000
1995-11-16,4969.35986328125,4969.35986328125,4920.58984375,4922.39990234375,37180000
1995-11-17,4989.9501953125,4996.81005859375,4958.52001953125,4969.7001953125,34740000
1995-11-20,4983.08984375,5003.68017578125,4976.22021484375,4990.2998046875,27370000
1995-11-21,5023.5498046875,5024.6298828125,4976.580078125,4980.60009765625,32370000
1995-11-22,5041.60986328125,5067.6201171875,5018.490234375,5022.7998046875,34820000
1995-11-24,5048.83984375,5057.509765625,5041.60986328125,5042.0,9990000
1995-11-27,5070.8798828125,5090.02001953125,5048.83984375,5048.83984375,30890000
1995-11-28,5078.10009765625,5078.10009765625,5032.93994140625,5070.5,31610000
1995-11-29,5105.56005859375,5105.56005859375,5075.93017578125,5077.0,27690000
1995-11-30,5074.490234375,5118.93017578125,5074.490234375,5107.0,25980000
1995-12-01,5087.1298828125,5107.3701171875,5073.41015625,5075.60009765625,28450000
1995-12-04,5139.52001953125,5139.52001953125,5074.1298828125,5086.39990234375,30260000
1995-12-05,5177.4501953125,5191.5400390625,5134.81982421875,5138.39990234375,30000000
1995-12-06,5199.1298828125,5209.25,5168.77978515625,5176.0,29460000
1995-12-07,5159.39013671875,5199.1298828125,5148.18994140625,5199.10009765625,57210000
1995-12-08,5156.85986328125,5175.64990234375,5137.7099609375,5159.39990234375,23630000
1995-12-11,5184.31982421875,5194.43017578125,5145.66015625,5156.10009765625,25470000
1995-12-12,5174.919921875,5188.2900390625,5169.14013671875,5183.2001953125,26070000
1995-12-13,5216.47021484375,5219.35986328125,5166.60986328125,5171.7001953125,33320000
1995-12-14,5182.14990234375,5235.6201171875,5172.39013671875,5217.2001953125,36380000
1995-12-15,5176.72998046875,5188.64990234375,5163.0,5185.39990234375,36400000
1995-12-18,5075.2099609375,5176.3701171875,5069.7900390625,5174.2001953125,36780000
1995-12-19,5109.89013671875,5114.58984375,5051.72998046875,5075.60009765625,40910000
1995-12-20,5059.31982421875,5140.240234375,5059.31982421875,5110.2998046875,33120000
1995-12-21,5096.52978515625,5099.419921875,5057.509765625,5057.509765625,35300000
1995-12-22,5097.97021484375,5126.8701171875,5092.91015625,5096.2001953125,21360000
1995-12-26,5110.259765625,5117.1201171875,5097.97021484375,5098.0,14540000
1995-12-27,5105.919921875,5126.509765625,5098.330078125,5106.60009765625,19480000
1995-12-28,5095.7998046875,5106.27978515625,5088.22021484375,5106.27978515625,21490000
1995-12-29,5117.1201171875,5117.1201171875,5087.85986328125,5096.5,21530000
1996-01-02,5177.4501953125,5184.68017578125,5098.330078125,5115.7001953125,39910000
1996-01-03,5194.06982421875,5207.080078125,5176.3701171875,5177.10009765625,44760000
1996-01-04,5173.83984375,5227.31005859375,5139.8798828125,5191.2001953125,52010000
1996-01-05,5181.43017578125,5181.7900390625,5133.3798828125,5173.10009765625,35530000
1996-01-08,5197.7001953125,5207.080078125,5179.97998046875,5181.10009765625,11090000
1996-01-09,5130.1298828125,5213.580078125,5116.0400390625,5197.7001953125,37100000
1996-01-10,5032.93994140625,5127.60009765625,5014.52001953125,5127.2001953125,45260000
1996-01-11,5065.10009765625,5066.18017578125,5020.2998046875,5033.7001953125,34530000
1996-01-12,5061.1201171875,5090.02001953125,5022.830078125,5065.7998046875,34010000
1996-01-15,5043.77978515625,5078.81982421875,5036.919921875,5060.39990234375,29900000
1996-01-16,5088.22021484375,5088.580078125,5018.85009765625,5044.10009765625,34400000
1996-01-17,5066.89990234375,5097.97021484375,5052.08984375,5086.39990234375,42410000
1996-01-18,5124.35009765625,5125.06982421875,5065.81982421875,5065.81982421875,52130000
1996-01-19,5184.68017578125,5194.06982421875,5111.7001953125,5124.7001953125,51170000
1996-01-22,5219.35986328125,5219.35986328125,5175.64990234375,5184.0,37580000
1996-01-23,5192.27001953125,5219.72021484375,5177.81005859375,5219.7001953125,38980000
1996-01-24,5242.83984375,5260.5498046875,5193.7099609375,5193.7099609375,41720000
1996-01-25,5216.830078125,5249.7099609375,5209.25,5244.2998046875,39270000
1996-01-26,5271.75,5276.43994140625,5205.990234375,5214.2998046875,31630000
1996-01-29,5304.97998046875,5306.06982421875,5271.39013671875,5271.39990234375,28030000
1996-01-30,5381.2099609375,5381.56982421875,5304.6201171875,5306.10009765625,44910000
1996-01-31,5395.2998046875,5408.669921875,5350.14013671875,5378.7001953125,44700000
1996-02-01,5405.06005859375,5405.06005859375,5370.3701171875,5394.89990234375,38250000
1996-02-02,5373.990234375,5410.83984375,5357.009765625,5402.89990234375,33350000
1996-02-05,5407.58984375,5407.9501953125,5348.33984375,5373.2998046875,29360000
1996-02-06,5459.60986328125,5460.330078125,5397.10986328125,5407.60009765625,38710000
1996-02-07,5492.1201171875,5492.490234375,5452.02001953125,5458.2001953125,37460000
1996-02-08,5539.4501953125,5542.7001953125,5471.52978515625,5488.5,48280000
1996-02-09,5541.6201171875,5584.97021484375,5513.43994140625,5539.5,49230000
1996-02-12,5600.14990234375,5616.39990234375,5541.259765625,5541.2998046875,37010000
1996-02-13,5601.22998046875,5627.9599609375,5562.56982421875,5593.60009765625,42720000
1996-02-14,5579.5498046875,5610.6201171875,5553.89990234375,5599.10009765625,35430000
1996-02-15,5551.3701171875,5595.81005859375,5547.0400390625,5578.10009765625,34610000
1996-02-16,5503.31982421875,5552.10009765625,5499.35009765625,5552.10009765625,43490000
1996-02-20,5458.52978515625,5502.240234375,5433.240234375,5502.2001953125,35180000
1996-02-21,5515.97021484375,5520.669921875,5454.18994140625,5454.89990234375,36970000
1996-02-22,5608.4599609375,5613.8798828125,5516.330078125,5516.330078125,41570000
1996-02-23,5630.490234375,5659.39990234375,5560.41015625,5608.5,41670000
1996-02-26,5565.10009765625,5629.77001953125,5559.68017578125,5629.10009765625,31720000
1996-02-27,5549.2099609375,5564.02001953125,5509.10009765625,5564.0,37090000
1996-02-28,5506.2099609375,5593.27978515625,5495.740234375,5547.7998046875,37220000
1996-02-29,5485.6201171875,5530.77978515625,5461.77978515625,5506.2001953125,39810000
1996-03-01,5536.56005859375,5537.27978515625,5436.1298828125,5488.2001953125,41360000
1996-03-04,5600.14990234375,5629.0498046875,5535.1201171875,5535.1201171875,31200000
1996-03-05,5642.419921875,5642.419921875,5577.02001953125,5600.89990234375,30240000
1996-03-06,5629.77001953125,5666.97998046875,5624.35009765625,5643.5,33860000
1996-03-07,5641.68994140625,5641.68994140625,5599.7900390625,5630.0,31940000
1996-03-08,5470.4501953125,5636.64013671875,5424.2001953125,5636.60009765625,50790000
1996-03-11,5581.0,5583.169921875,5444.080078125,5470.7998046875,46980000
1996-03-12,5583.89013671875,5584.25,5485.259765625,5580.60009765625,47250000
1996-03-13,5568.72021484375,5595.4501953125,5548.85009765625,5581.7001953125,42130000
1996-03-14,5586.06005859375,5629.77001953125,5569.080078125,5569.10009765625,52380000
1996-03-15,5584.97021484375,5590.02978515625,5550.64990234375,5586.39990234375,54830000
1996-03-18,5683.60009765625,5683.60009765625,5585.7001953125,5585.7001953125,49300000
1996-03-19,5669.509765625,5709.97021484375,5652.52978515625,5683.60009765625,51450000
1996-03-20,5655.419921875,5683.9599609375,5616.39990234375,5668.7998046875,46260000
1996-03-21,5626.8798828125,5668.7900390625,5613.8798828125,5652.2001953125,32550000
1996-03-22,5636.64013671875,5649.27978515625,5620.3798828125,5628.2998046875,27790000
1996-03-25,5643.85986328125,5678.5400390625,5619.66015625,5638.39990234375,35660000
1996-03-26,5670.60009765625,5678.5400390625,5623.6298828125,5642.7998046875,31410000
1996-03-27,5626.8798828125,5680.7099609375,5608.4599609375,5670.60009765625,32660000
1996-03-28,5630.85009765625,5636.27001953125,5591.47998046875,5624.7001953125,29010000
1996-03-29,5587.14013671875,5645.31005859375,5576.66015625,5633.39990234375,32020000
1996-04-01,5637.72021484375,5640.25,5587.5,5588.60009765625,32470000
1996-04-02,5671.68017578125,5671.68017578125,5623.27001953125,5637.39990234375,34940000
1996-04-03,5689.740234375,5689.740234375,5641.68994140625,5671.7001953125,28830000
1996-04-04,5682.8798828125,5697.68994140625,5671.31982421875,5689.7001953125,29390000
1996-04-08,5594.3701171875,5679.990234375,5542.33984375,5679.990234375,39940000
1996-04-09,5560.41015625,5618.93017578125,5549.93017578125,5595.10009765625,35270000
1996-04-10,5485.97998046875,5567.990234375,5472.97998046875,5559.2998046875,45430000
1996-04-11,5487.06982421875,5512.35986328125,5415.52978515625,5488.5,58930000
1996-04-12,5532.58984375,5536.2001953125,5480.2001953125,5487.39990234375,39970000
1996-04-15,5592.919921875,5592.919921875,5534.759765625,5535.7998046875,27040000
1996-04-16,5620.02001953125,5627.9599609375,5577.39013671875,5593.60009765625,35270000
1996-04-17,5549.93017578125,5620.740234375,5527.89013671875,5618.60009765625,48600000
1996-04-18,5551.740234375,5564.3798828125,5522.830078125,5547.7998046875,38770000
1996-04-19,5535.47998046875,5572.330078125,5518.85986328125,5551.39990234375,37590000
1996-04-22,5564.740234375,5588.22021484375,5536.2001953125,5536.2001953125,30650000
1996-04-23,5588.58984375,5598.33984375,5562.2099609375,5565.10009765625,31980000
1996-04-24,5553.89990234375,5599.06005859375,5530.77978515625,5590.39990234375,36710000
1996-04-25,5566.91015625,5582.81005859375,5508.3798828125,5554.2998046875,39790000
1996-04-26,5567.990234375,5590.39013671875,5546.31982421875,5566.89990234375,29490000
1996-04-29,5573.41015625,5589.669921875,5552.81982421875,5567.60009765625,27010000
1996-04-30,5569.080078125,5579.919921875,5547.0400390625,5574.10009765625,28460000
1996-05-01,5575.22021484375,5594.7001953125,5547.7998046875,5567.60009765625,29210000
1996-05-02,5498.27001953125,5574.5,5475.509765625,5574.5,43620000
1996-05-03,5478.02978515625,5527.169921875,5458.16015625,5495.39990234375,38880000
1996-05-06,5464.31005859375,5500.06982421875,5423.1201171875,5479.5,36470000
1996-05-07,5420.9501953125,5468.27978515625,5414.4501953125,5464.7001953125,34740000
1996-05-08,5474.06005859375,5475.8701171875,5342.2001953125,5417.2998046875,43880000
1996-05-09,5475.14013671875,5504.0498046875,5460.68994140625,5470.7998046875,33030000
1996-05-10,5518.14013671875,5533.669921875,5476.22998046875,5476.60009765625,26740000
1996-05-13,5582.60009765625,5587.77001953125,5516.47021484375,5516.5,33230000
1996-05-14,5624.7099609375,5633.56982421875,5577.419921875,5577.419921875,43370000
1996-05-15,5625.43994140625,5673.10009765625,5619.52978515625,5622.89990234375,40650000
1996-05-16,5635.0498046875,5654.259765625,5607.33984375,5622.10009765625,38130000
1996-05-17,5687.5,5698.580078125,5635.419921875,5635.7998046875,43890000
1996-05-20,5748.81982421875,5750.2998046875,5671.990234375,5688.2001953125,40740000
1996-05-21,5736.259765625,5759.16015625,5731.4599609375,5749.89990234375,35570000
1996-05-22,5778.0,5782.43994140625,5715.2099609375,5730.2998046875,41360000
1996-05-23,5762.1201171875,5796.10009765625,5728.5,5778.0,42450000
1996-05-24,5762.85986328125,5789.080078125,5745.1298828125,5761.7001953125,29270000
1996-05-28,5709.669921875,5783.91015625,5697.85009765625,5762.10009765625,30460000
1996-05-29,5673.830078125,5717.0498046875,5645.39013671875,5709.7001953125,31830000
1996-05-30,5693.41015625,5715.580078125,5644.27978515625,5671.60009765625,37340000
1996-05-31,5643.18017578125,5698.580078125,5636.89990234375,5693.0,27040000
1996-06-03,5624.7099609375,5643.91015625,5606.240234375,5643.89990234375,23730000
1996-06-04,5665.7099609375,5671.990234375,5625.81005859375,5625.81005859375,30700000
1996-06-05,5697.47998046875,5699.31982421875,5656.83984375,5665.7001953125,26980000
1996-06-06,5667.18994140625,5723.330078125,5665.33984375,5696.0,39760000
1996-06-07,5697.10986328125,5697.10986328125,5580.3798828125,5665.0,38410000
1996-06-10,5687.8701171875,5703.02001953125,5663.85986328125,5697.10009765625,24550000
1996-06-11,5668.66015625,5728.8701171875,5657.580078125,5687.89990234375,31220000
1996-06-12,5668.2900390625,5705.22998046875,5662.009765625,5667.60009765625,28700000
1996-06-13,5657.9501953125,5683.43994140625,5639.85009765625,5668.2998046875,29900000
1996-06-14,5649.4501953125,5664.97021484375,5630.990234375,5658.2998046875,30400000
1996-06-17,5652.77978515625,5677.89990234375,5637.27001953125,5650.2001953125,24750000
1996-06-18,5628.02978515625,5663.490234375,5622.85986328125,5652.7998046875,26670000
1996-06-19,5648.35009765625,5674.56982421875,5627.66015625,5629.10009765625,25230000
1996-06-20,5659.43017578125,5680.47998046875,5632.830078125,5645.0,40390000
1996-06-21,5705.22998046875,5705.22998046875,5660.169921875,5660.2001953125,60900000
1996-06-24,5717.7900390625,5742.5400390625,5704.490234375,5704.5,33330000
1996-06-25,5719.27001953125,5729.97998046875,5698.9501953125,5717.7998046875,33600000
1996-06-26,5682.7001953125,5720.75,5673.830078125,5717.7998046875,29930000
1996-06-27,5677.52978515625,5683.06982421875,5646.5,5682.7001953125,36810000
1996-06-28,5654.6298828125,5704.85986328125,5652.0400390625,5677.5,31830000
1996-07-01,5729.97998046875,5729.97998046875,5653.89013671875,5654.60009765625,27740000
1996-07-02,5720.3798828125,5733.31005859375,5695.6298828125,5729.60009765625,29020000
1996-07-03,5703.02001953125,5720.75,5682.7001953125,5720.0,28910000
1996-07-05,5588.14013671875,5702.27978515625,5581.490234375,5700.39990234375,19020000
1996-07-08,5550.830078125,5598.85009765625,5538.64013671875,5586.2998046875,30850000
1996-07-09,5581.85986328125,5596.6298828125,5550.830078125,5552.2998046875,28580000
1996-07-10,5603.64990234375,5604.39013671875,5533.47021484375,5582.60009765625,33760000
1996-07-11,5520.5400390625,5603.64990234375,5469.93017578125,5603.64990234375,47780000
1996-07-12,5510.56005859375,5543.06982421875,5471.41015625,5520.89990234375,34130000
1996-07-15,5349.509765625,5509.830078125,5318.77001953125,5509.7998046875,43110000
1996-07-16,5358.759765625,5402.0400390625,5182.31982421875,5349.5,69580000
1996-07-17,5376.8798828125,5430.14990234375,5357.27978515625,5357.2998046875,43010000
1996-07-18,5464.18017578125,5473.06005859375,5368.740234375,5376.89990234375,45800000
